full_name,name,prefix,diameter,BV,UB,IR,spec_B,spec_T
" 19423 Hefter (1998 FD58)",Hefter,,,,,,,
" 19424 Andrewsong (1998 FH61)",Andrewsong,,2.200,,,,,
" 19425 Nicholasrapp (1998 FW61)",Nicholasrapp,,,,,,,
" 19426 Leal (1998 FP65)",Leal,,7.794,,,,,
" 19427 (1998 FJ66)",,,10.452,,,,,
" 19428 Gracehsu (1998 FU66)",Gracehsu,,4.091,,,,,
" 19429 Grubaugh (1998 FD69)",Grubaugh,,,,,,,
" 19430 Kristinaufer (1998 FO69)",Kristinaufer,,2.788,,,,,
" 19431 (1998 FS70)",,,14.416,,,,,
" 19432 (1998 FL71)",,,3.268,,,,,
" 19433 Naftz (1998 FG72)",Naftz,,4.028,,,,,
" 19434 Bahuffman (1998 FD75)",Bahuffman,,2.079,,,,,
" 19435 (1998 FN75)",,,5.513,,,,,
" 19436 Marycole (1998 FR76)",Marycole,,3.382,,,,,
" 19437 Jennyblank (1998 FQ79)",Jennyblank,,4.440,,,,,
" 19438 Khaki (1998 FF83)",Khaki,,3.719,,,,,
" 19439 Allisontjong (1998 FB91)",Allisontjong,,6.895,,,,,
" 19440 Sumatijain (1998 FN103)",Sumatijain,,,,,,,
" 19441 Trucpham (1998 FJ105)",Trucpham,,,,,,,
" 19442 Brianrice (1998 FM106)",Brianrice,,6.757,,,,,
" 19443 Yanzhong (1998 FE109)",Yanzhong,,2.540,,,,,
" 19444 Addicott (1998 FT109)",Addicott,,3.996,,,,,
" 19445 (1998 FE112)",,,8.404,,,,,
" 19446 Muroski (1998 FX113)",Muroski,,6.442,,,,,
" 19447 Jessicapearl (1998 FD114)",Jessicapearl,,,,,,,
" 19448 Jenniferling (1998 FJ122)",Jenniferling,,2.319,,,,,
" 19449 (1998 FE125)",,,8.673,,,,,
" 19450 Sussman (1998 FF125)",Sussman,,2.971,,,,,
" 19451 (1998 FP125)",,,6.314,,,,,
" 19452 Keeney (1998 FX125)",Keeney,,,,,,,
" 19453 Murdochorne (1998 FM126)",Murdochorne,,,,,,,
" 19454 Henrymarr (1998 FX127)",Henrymarr,,2.625,,,,,
" 19455 (1998 FJ145)",,,4.176,,,,,
" 19456 Pimdouglas (1998 HU5)",Pimdouglas,,2.584,,,,,
" 19457 Robcastillo (1998 HE6)",Robcastillo,,10.870,,,,,
" 19458 Legault (1998 HE8)",Legault,,2.579,,,,,
" 19459 (1998 HM11)",,,,,,,,
" 19460 (1998 HW13)",,,,,,,,
" 19461 Feingold (1998 HZ16)",Feingold,,3.460,,,,,
" 19462 Ulissedini (1998 HE20)",Ulissedini,,,,,,,
" 19463 Emilystoll (1998 HY29)",Emilystoll,,5.390,,,,,
" 19464 Ciarabarr (1998 HZ29)",Ciarabarr,,5.330,,,,,
" 19465 Amandarusso (1998 HA32)",Amandarusso,,5.873,,,,,
" 19466 Darcydiegel (1998 HQ34)",Darcydiegel,,,,,,,
" 19467 Amandanagy (1998 HU39)",Amandanagy,,4.240,,,,,
" 19468 (1998 HO45)",,,4.464,,,,,
" 19469 (1998 HV45)",,,7.242,,,,,
" 19470 Wenpingchen (1998 HE52)",Wenpingchen,,,,,,,
" 19471 (1998 HK52)",,,6.792,,,,,
" 19472 (1998 HL52)",,,5.666,,,,,
" 19473 Marygardner (1998 HE60)",Marygardner,,3.290,,,,,
" 19474 (1998 HJ80)",,,,,,,,
" 19475 Mispagel (1998 HA91)",Mispagel,,3.690,,,,,
" 19476 Denduluri (1998 HQ94)",Denduluri,,4.205,,,,,
" 19477 Teresajentz (1998 HB95)",Teresajentz,,,,,,,
" 19478 Jaimeflores (1998 HY96)",Jaimeflores,,3.113,,,,,
" 19479 (1998 HG97)",,,9.114,,,,,
" 19480 (1998 HJ100)",,,,,,,,
" 19481 (1998 HX101)",,,7.265,,,,,
" 19482 Harperlee (1998 HL102)",Harperlee,,12.788,,,,,
" 19483 (1998 HA116)",,,,,,,,
" 19484 Vanessaspini (1998 HF121)",Vanessaspini,,,,,,,
" 19485 (1998 HC122)",,,10.416,,,,,
" 19486 (1998 HW122)",,,6.607,,,,,
" 19487 Rosscoleman (1998 HO124)",Rosscoleman,,3.936,,,,,
" 19488 Abramcoley (1998 HW125)",Abramcoley,,2.900,,,,,
" 19489 (1998 HL149)",,,4.747,,,,,
" 19490 (1998 HC150)",,,5.695,,,,,
" 19491 (1998 HG153)",,,7.092,,,,,
" 19492 (1998 JT)",,,3.282,,,,,
" 19493 (1998 JY1)",,,4.455,,,,,
" 19494 Gerbs (1998 KJ8)",Gerbs,,8.512,,,,,
" 19495 Terentyeva (1998 KZ8)",Terentyeva,,5.958,,,,,
" 19496 Josephbarone (1998 KC32)",Josephbarone,,,,,,,
" 19497 Pineda (1998 KN32)",Pineda,,,,,,,
" 19498 (1998 KG38)",,,5.373,,,,,
" 19499 Eugenybiryukov (1998 KR42)",Eugenybiryukov,,4.519,,,,,
" 19500 Hillaryfultz (1998 KF49)",Hillaryfultz,,7.630,,,,,
" 19501 (1998 KC50)",,,14.706,,,,,
" 19502 (1998 KB51)",,,5.005,,,,,
" 19503 (1998 KE65)",,,13.643,,,,,
" 19504 Vladalekseev (1998 LL2)",Vladalekseev,,8.939,,,,,
" 19505 (1998 MC)",,,3.839,,,,,
" 19506 (1998 MN4)",,,,,,,,
" 19507 (1998 MZ13)",,,,,,,,
" 19508 (1998 MC17)",,,9.143,,,,,
" 19509 Niigata (1998 MG38)",Niigata,,7.520,,,,,
" 19510 (1998 MV42)",,,,,,,,
" 19511 (1998 MC45)",,,4.627,,,,,
" 19512 (1998 QU2)",,,3.957,,,,,
" 19513 (1998 QN7)",,,16.207,,,,,
" 19514 (1998 QB75)",,,5.420,,,,,
" 19515 (1998 QM76)",,,6.623,,,,,
" 19516 (1998 QF80)",,,10.731,,,,,
" 19517 Robertocarlos (1998 SK164)",Robertocarlos,,11.173,,,,,
" 19518 Moulding (1998 VZ13)",Moulding,,3.555,,,,,
" 19519 (1998 WB8)",,,3.785,,,,,
" 19520 (1998 WC24)",,,,,,,,
" 19521 Chaos (1998 WH24)",Chaos,,,,,,,
" 19522 (1998 XQ83)",,,6.654,,,,,
" 19523 Paolofrisi (1998 YX3)",Paolofrisi,,6.881,,,,,
" 19524 Acaciacoleman (1998 YB7)",Acaciacoleman,,5.998,,,,,
" 19525 (1999 CO)",,,9.859,,,,,
" 19526 (1999 FS7)",,,,,,,,
" 19527 (1999 FN30)",,,4.732,,,,,
" 19528 Delloro (1999 GB1)",Delloro,,7.952,,,,,
" 19529 (1999 GQ15)",,,,,,,,
" 19530 (1999 GQ23)",,,7.407,,,,,
" 19531 Charton (1999 GM32)",Charton,,3.164,,,,,
" 19532 (1999 GB34)",,,3.660,,,,,
" 19533 Garrison (1999 GM35)",Garrison,,,,,,,
" 19534 Miyagi (1999 GL47)",Miyagi,,3.098,,,,,
" 19535 Rowanatkinson (1999 HF3)",Rowanatkinson,,5.073,,,,,
" 19536 (1999 JM4)",,,2.744,,,,,
" 19537 (1999 JL8)",,,3.408,,,,,
" 19538 (1999 JD12)",,,3.701,,,,,
" 19539 Anaverdu (1999 JO14)",Anaverdu,,2.082,,,,,
" 19540 (1999 JF23)",,,,,,,,
" 19541 (1999 JA27)",,,,,,,,
" 19542 Lindperkins (1999 JL27)",Lindperkins,,2.120,,,,,
" 19543 Burgoyne (1999 JR30)",Burgoyne,,,,,,,
" 19544 Avramkottke (1999 JN33)",Avramkottke,,3.829,,,,,
" 19545 (1999 JY33)",,,,,,,,
" 19546 (1999 JN34)",,,3.657,,,,,
" 19547 Collier (1999 JP57)",Collier,,,,,,,
" 19548 (1999 JJ58)",,,6.263,,,,,
" 19549 (1999 JS58)",,,,,,,,
" 19550 Samabates (1999 JP61)",Samabates,,2.706,,,,,
" 19551 Peterborden (1999 JL62)",Peterborden,,3.525,,,,,
" 19552 (1999 JJ68)",,,2.602,,,,,
" 19553 (1999 JF71)",,,3.829,,,,,
" 19554 (1999 JU74)",,,3.626,,,,,
" 19555 (1999 JO77)",,,4.973,,,,,
" 19556 (1999 JV77)",,,5.727,,,,,
" 19557 (1999 JC79)",,,8.379,,,,,
" 19558 (1999 JK80)",,,6.332,,,,,
" 19559 (1999 JY80)",,,5.705,,,,,
" 19560 (1999 JH81)",,,5.175,,,,,
" 19561 (1999 JK81)",,,5.483,,,,,
" 19562 (1999 JM81)",,,6.939,,,,,
" 19563 Brzezinska (1999 JB124)",Brzezinska,,2.898,,,,,
" 19564 Ajburnetti (1999 JP126)",Ajburnetti,,2.838,,,,,
" 19565 (1999 KF4)",,,17.066,,,,,
" 19566 (1999 KO6)",,,2.693,,,,,
" 19567 (1999 KS7)",,,8.179,,,,,
" 19568 Rachelmarie (1999 KY14)",Rachelmarie,,3.729,,,,,
" 19569 (1999 KM15)",,,6.801,,,,,
" 19570 Jessedouglas (1999 LH6)",Jessedouglas,,,,,,,
" 19571 (1999 LA7)",,,3.661,,,,,
" 19572 Leahmarie (1999 LE11)",Leahmarie,,,,,,,
" 19573 Cummings (1999 LW13)",Cummings,,,,,,,
" 19574 Davidedwards (1999 LQ21)",Davidedwards,,,,,,,
" 19575 Feeny (1999 LB22)",Feeny,,2.093,,,,,
" 19576 (1999 LP22)",,,,,,,,
" 19577 Bobbyfisher (1999 LP26)",Bobbyfisher,,,,,,,
" 19578 Kirkdouglas (1999 MO)",Kirkdouglas,,2.685,,,,,
" 19579 (1999 MB1)",,,4.136,,,,,
" 19580 (1999 ND)",,,12.786,,,,,
" 19581 (1999 NC3)",,,4.928,,,,,
" 19582 Blow (1999 NL4)",Blow,,,,,,,
" 19583 (1999 NT4)",,,2.494,,,,,
" 19584 Sarahgerin (1999 NZ6)",Sarahgerin,,3.204,,,,,
" 19585 Zachopkins (1999 NU7)",Zachopkins,,4.174,,,,,
" 19586 (1999 NA10)",,,,,,,,
" 19587 Keremane (1999 NG11)",Keremane,,,,,,,
" 19588 (1999 NL11)",,,9.479,,,,,
" 19589 Kirkland (1999 NZ14)",Kirkland,,3.854,,,,,
" 19590 (1999 NG18)",,,15.953,,,,,
" 19591 Michaelklein (1999 NW21)",Michaelklein,,6.745,,,,,
" 19592 (1999 NZ22)",,,,,,,,
" 19593 Justinkoh (1999 NZ29)",Justinkoh,,5.320,,,,,
" 19594 (1999 NL31)",,,7.334,,,,,
" 19595 Lafer-Sousa (1999 NW31)",Lafer-Sousa,,2.873,,,,,
" 19596 Spegorlarson (1999 NX31)",Spegorlarson,,3.868,,,,,
" 19597 Ryanlee (1999 NJ32)",Ryanlee,,,,,,,
" 19598 Luttrell (1999 NL39)",Luttrell,,2.473,,,,,
" 19599 Brycemelton (1999 NX40)",Brycemelton,,3.495,,,,,
" 19600 (1999 NV41)",,,6.964,,,,,
" 19601 (1999 ND42)",,,7.690,,,,,
" 19602 Austinminor (1999 NK42)",Austinminor,,7.641,,,,,
" 19603 Monier (1999 NF48)",Monier,,4.217,,,,,
" 19604 (1999 NY48)",,,4.279,,,,,
" 19605 (1999 NU52)",,,6.006,,,,,
" 19606 (1999 NV54)",,,4.877,,,,,
" 19607 (1999 NF55)",,,5.061,,,,,
" 19608 (1999 NC57)",,,12.648,,,,,
" 19609 (1999 ND57)",,,5.232,,,,,
" 19610 (1999 NR60)",,,6.972,,,,,
" 19611 (1999 NP64)",,,5.605,,,,,
" 19612 Noordung (1999 OO)",Noordung,,3.715,,,,,
" 19613 (1999 OX)",,,,,,,,
" 19614 Montelongo (1999 OV1)",Montelongo,,,,,,,
" 19615 (1999 OB3)",,,21.986,,,,,
" 19616 (1999 OS3)",,,,,,,,
" 19617 Duhamel (1999 PH1)",Duhamel,,10.532,,,,,
" 19618 Masa (1999 PN3)",Masa,,4.148,,,,,
" 19619 Bethbell (1999 QA)",Bethbell,,2.298,,,,,
" 19620 Auckland (1999 QG)",Auckland,,4.721,,,,,
" 19621 (1999 RE1)",,,5.207,,,,,
" 19622 (1999 RY2)",,,11.343,,,,,
" 19623 (1999 RS3)",,,2.674,,,,,
" 19624 (1999 RJ10)",,,9.042,,,,,
" 19625 Ovaitt (1999 RT11)",Ovaitt,,5.134,,,,,
" 19626 (1999 RJ16)",,,,,,,,
" 19627 (1999 RU16)",,,6.064,,,,,
" 19628 (1999 RD22)",,,6.135,,,,,
" 19629 Serra (1999 RV31)",Serra,,4.702,,,,,
" 19630 Janebell (1999 RT33)",Janebell,,4.202,,,,,
" 19631 Greensleeves (1999 RY38)",Greensleeves,,4.448,,,,,
" 19632 (1999 RP39)",,,5.571,,,,,
" 19633 Rusjan (1999 RX42)",Rusjan,,4.385,,,,,
" 19634 (1999 RG45)",,,17.847,,,,,
" 19635 (1999 RC47)",,,6.988,,,,,
" 19636 (1999 RD48)",,,11.732,,,,,
" 19637 Presbrey (1999 RU48)",Presbrey,,,,,,,
" 19638 Johngenereid (1999 RH57)",Johngenereid,,5.748,,,,,
" 19639 (1999 RO63)",,,8.777,,,,,
" 19640 Ethanroth (1999 RP89)",Ethanroth,,4.846,,,,,
" 19641 (1999 RV91)",,,4.889,,,,,
" 19642 (1999 RK94)",,,12.274,,,,,
" 19643 Jacobrucker (1999 RA95)",Jacobrucker,,7.776,,,,,
" 19644 (1999 RD102)",,,10.574,,,,,
" 19645 (1999 RE102)",,,7.253,,,,,
" 19646 (1999 RF102)",,,23.802,,,,,
" 19647 (1999 RZ103)",,,8.306,,,,,
" 19648 (1999 RK104)",,,7.335,,,,,
" 19649 (1999 RQ104)",,,11.456,,,,,
" 19650 (1999 RY105)",,,12.317,,,,,
" 19651 (1999 RC112)",,,7.138,,,,,
" 19652 Saris (1999 RC117)",Saris,,4.692,,,,,
" 19653 (1999 RD119)",,,6.045,,,,,
" 19654 (1999 RW119)",,,5.484,,,,,
" 19655 (1999 RC121)",,,6.828,,,,,
" 19656 Simpkins (1999 RA122)",Simpkins,,,,,,,
" 19657 (1999 RE123)",,,4.373,,,,,
" 19658 Sloop (1999 RM125)",Sloop,,,,,,,
" 19659 (1999 RB128)",,,4.665,,,,,
" 19660 Danielsteck (1999 RQ129)",Danielsteck,,2.846,,,,,
" 19661 (1999 RR130)",,,,,,,,
" 19662 Stunzi (1999 RG132)",Stunzi,,,,,,,
" 19663 Rykerwatts (1999 RU133)",Rykerwatts,,4.700,,,,,
" 19664 Yancey (1999 RV135)",Yancey,,,,,,,
" 19665 (1999 RT137)",,,9.737,,,,,
" 19666 (1999 RO144)",,,5.101,,,,,
" 19667 (1999 RS144)",,,7.655,,,,,
" 19668 (1999 RB145)",,,14.097,,,,,
" 19669 (1999 RB150)",,,4.378,,,,,
" 19670 (1999 RH151)",,,8.161,,,,,
" 19671 (1999 RX151)",,,,,,,,
" 19672 (1999 RP155)",,,,,,,,
" 19673 (1999 RR158)",,,13.106,,,,,
" 19674 (1999 RN160)",,,4.591,,,,,
" 19675 (1999 RE162)",,,,,,,,
" 19676 Ofeliaguilar (1999 RY166)",Ofeliaguilar,,,,,,,
" 19677 (1999 RN168)",,,,,,,,
" 19678 Belczyk (1999 RO168)",Belczyk,,,,,,,
" 19679 Gretabetteo (1999 RF179)",Gretabetteo,,3.791,,,,,
" 19680 (1999 RE180)",,,,,,,,
" 19681 (1999 RE194)",,,13.059,,,,,
" 19682 (1999 RW194)",,,4.772,,,,,
" 19683 (1999 RK196)",,,8.156,,,,,
" 19684 (1999 RL196)",,,7.707,,,,,
" 19685 (1999 RB197)",,,,,,,,
" 19686 (1999 RL197)",,,9.710,,,,,
" 19687 (1999 RP199)",,,6.653,,,,,
" 19688 (1999 RR204)",,,9.464,,,,,
" 19689 (1999 RX205)",,,12.212,,,,,
" 19690 (1999 RD212)",,,16.723,,,,,
" 19691 Iwate (1999 RN214)",Iwate,,12.596,,,,,
" 19692 (1999 RR220)",,,3.656,,,,,
" 19693 (1999 RU230)",,,,,,,,
" 19694 Dunkelman (1999 RX230)",Dunkelman,,15.320,,,,,
" 19695 Billnye (1999 RP234)",Billnye,,,,,,,
" 19696 (1999 SW1)",,,13.769,,,,,
" 19697 (1999 SY3)",,,8.984,,,,,
" 19698 (1999 SR4)",,,7.115,,,,,
" 19699 (1999 SC7)",,,5.138,,,,,
" 19700 Teitelbaum (1999 SG15)",Teitelbaum,,6.645,,,,,
" 19701 Aomori (1999 SH19)",Aomori,,3.984,,,,,
" 19702 (1999 SK23)",,,11.979,,,,,
" 19703 (1999 TJ4)",,,,,,,,
" 19704 Medlock (1999 TU8)",Medlock,,11.334,,,,,
" 19705 (1999 TR10)",,,,,,,,
" 19706 (1999 TU11)",,,17.232,,,,,
" 19707 Tokunai (1999 TZ12)",Tokunai,,,,,,,
" 19708 (1999 TM32)",,,,,,,,
" 19709 (1999 TT105)",,,,,,,,
" 19710 (1999 TC185)",,,,,,,,
" 19711 Johnaligawesa (1999 TG219)",Johnaligawesa,,4.719,,,,,
" 19712 (1999 TL220)",,,15.680,,,,,
" 19713 Ibaraki (1999 TV228)",Ibaraki,,,,,,,
" 19714 (1999 UD)",,,,,,,,
" 19715 (1999 UA4)",,,14.651,,,,,
" 19716 (1999 UH23)",,,7.775,,,,,
" 19717 (1999 UZ40)",,,,,,,,
" 19718 Albertjarvis (1999 VF2)",Albertjarvis,,5.557,,,,,
" 19719 Glasser (1999 VB9)",Glasser,,13.234,,,,,
" 19720 (1999 VP10)",,,13.761,,,,,
" 19721 Wray (1999 VW11)",Wray,,10.259,,,,,
" 19722 (1999 VU47)",,,4.766,,,,,
" 19723 (1999 VG87)",,,,,,,,
" 19724 (1999 VR114)",,,,,,,,
" 19725 (1999 WT4)",,,31.668,,,,,
" 19726 (1999 XL)",,,10.206,,,,,
" 19727 Allen (1999 XS2)",Allen,,5.949,,,,,
" 19728 (1999 XQ14)",,,10.749,,,,,
" 19729 (1999 XZ15)",,,,,,,,
" 19730 Machiavelli (1999 XO36)",Machiavelli,,9.705,,,,,
" 19731 Tochigi (1999 XA151)",Tochigi,,9.911,,,,,
" 19732 (1999 XF165)",,,9.27,,,,,
" 19733 (1999 XA166)",,,5.902,,,,,
" 19734 (1999 XE175)",,,,,,,,
" 19735 (1999 XN212)",,,5.372,,,,,
" 19736 (2000 AM51)",,,,,,,,
" 19737 (2000 AQ51)",,,47.698,,,,,
" 19738 Calinger (2000 AS97)",Calinger,,3.272,,,,,
" 19739 (2000 AL104)",,,,,,,,
" 19740 (2000 AG138)",,,5.732,,,,,
" 19741 Callahan (2000 AN141)",Callahan,,3.876,,,,,
" 19742 (2000 AS162)",,,,,,,,
" 19743 (2000 AF164)",,,6.364,,,,,
" 19744 (2000 AC176)",,,10.626,,,,,
" 19745 (2000 AP199)",,,4.615,,,,,
" 19746 (2000 AE200)",,,12.812,,,,,
" 19747 (2000 AK245)",,,6.943,,,,,
" 19748 (2000 BD5)",,,19.261,,,,,
" 19749 (2000 CG19)",,,6.407,,,,,
" 19750 (2000 CM62)",,,6.121,,,,,
" 19751 (2000 CG63)",,,3.725,,,,,
" 19752 (2000 CH67)",,,23.358,,,,,
" 19753 (2000 CL94)",,,2.783,,,,,
" 19754 Paclements (2000 CG95)",Paclements,,2.555,,,,,
" 19755 (2000 EH34)",,,6.718,,,,,
" 19756 (2000 EW50)",,,,,,,,
" 19757 (2000 GK1)",,,4.232,,,,,
" 19758 Janelcoulson (2000 GH100)",Janelcoulson,,,,,,,
" 19759 (2000 GU146)",,,6.246,,,,,
" 19760 (2000 GK160)",,,10.914,,,,,
" 19761 (2000 JP10)",,,4.828,,,,,
" 19762 Lacrowder (2000 JQ57)",Lacrowder,,,,,,,
" 19763 Klimesh (2000 MC)",Klimesh,,7.270,,,,,
" 19764 (2000 NF5)",,,1.572,,,,,
" 19765 (2000 NM11)",,,,,,,,
" 19766 Katiedavis (2000 OH4)",Katiedavis,,2.217,,,,,
" 19767 (2000 ON5)",,,9.768,,,,,
" 19768 Ellendoane (2000 OX14)",Ellendoane,,3.269,,,,,
" 19769 Dolyniuk (2000 OP18)",Dolyniuk,,3.528,,,,,
" 19770 (2000 OP22)",,,,,,,,
" 19771 (2000 OF44)",,,6.767,,,,,
" 19772 (2000 OU46)",,,3.533,,,,,
" 19773 (2000 OJ50)",,,6.016,,,,,
" 19774 (2000 OS51)",,,,,,,,
" 19775 Medmondson (2000 PY)",Medmondson,,3.535,,,,,
" 19776 Balears (2000 PA5)",Balears,,3.563,,,,,
" 19777 (2000 PU7)",,,4.729,,,,,
" 19778 Louisgarcia (2000 QE29)",Louisgarcia,,3.420,,,,,
" 19779 (2000 QU53)",,,,,,,,
" 19780 (2000 QE65)",,,5.857,,,,,
" 19781 (2000 QK68)",,,6.827,,,,,
" 19782 (2000 QT68)",,,9.650,,,,,
" 19783 Antoniromanya (2000 QF71)",Antoniromanya,,12.872,,,,,
" 19784 (2000 QJ81)",,,5.376,,,,,
" 19785 (2000 QU103)",,,9.271,,,,,
" 19786 (2000 QR104)",,,6.366,,,,,
" 19787 Betsyglass (2000 QV114)",Betsyglass,,,,,,,
" 19788 Hunker (2000 QV116)",Hunker,,8.782,,,,,
" 19789 Susanjohnson (2000 QP149)",Susanjohnson,,3.131,,,,,
" 19790 (2000 RU10)",,,9.114,,,,,
" 19791 (2000 RV15)",,,7.421,,,,,
" 19792 (2000 RO33)",,,,,,,,
" 19793 (2000 RX42)",,,8.534,,,,,
" 19794 (2000 RV49)",,,5.433,,,,,
" 19795 (2000 RJ50)",,,9.606,,,,,
" 19796 (2000 RX50)",,,2.455,,,,,
" 19797 (2000 RO51)",,,10.899,,,,,
" 19798 (2000 RP51)",,,8.473,,,,,
" 19799 (2000 RT51)",,,,,,,,
" 19800 (2000 RX51)",,,8.891,,,,,
" 19801 Karenlemmon (2000 RZ64)",Karenlemmon,,4.125,,,,,
" 19802 (2000 RD72)",,,,,,,,
" 19803 (2000 RX90)",,,3.499,,,,,
" 19804 (2000 RY103)",,,6.964,,,,,
" 19805 (2000 SR11)",,,,,,,,
" 19806 Domatthews (2000 SX11)",Domatthews,,2.231,,,,,
" 19807 (2000 SE16)",,,9.176,,,,,
" 19808 Elainemccall (2000 SN85)",Elainemccall,,4.427,,,,,
" 19809 Nancyowen (2000 SC86)",Nancyowen,,,,,,,
" 19810 Partridge (2000 SP112)",Partridge,,9.365,,,,,
" 19811 Kimperkins (2000 SY114)",Kimperkins,,3.052,,,,,
" 19812 (2000 SG119)",,,,,,,,
" 19813 Ericsands (2000 SF121)",Ericsands,,,,,,,
" 19814 (2000 ST124)",,,3.089,,,,,
" 19815 Marshasega (2000 ST127)",Marshasega,,,,,,,
" 19816 Wayneseyfert (2000 SO128)",Wayneseyfert,,,,,,,
" 19817 Larashelton (2000 SK145)",Larashelton,,4.363,,,,,
" 19818 Shotwell (2000 SB150)",Shotwell,,3.759,,,,,
" 19819 (2000 SQ152)",,,10.624,,,,,
" 19820 Stowers (2000 ST153)",Stowers,,,,,,,
" 19821 Caroltolin (2000 SU154)",Caroltolin,,,,,,,
" 19822 Vonzielonka (2000 SK169)",Vonzielonka,,,,,,,
" 19823 (2000 SD170)",,,4.461,,,,,
" 19824 (2000 SL176)",,,5.782,,,,,
" 19825 (2000 SN179)",,,5.178,,,,,
" 19826 Patwalker (2000 SX192)",Patwalker,,8.257,,,,,
" 19827 (2000 SN212)",,,8.625,,,,,
" 19828 (2000 SB214)",,,8.522,,,,,
" 19829 (2000 SH217)",,,,,,,,
" 19830 (2000 SC218)",,,3.826,,,,,
" 19831 (2000 SV225)",,,4.764,,,,,
" 19832 (2000 SS226)",,,4.419,,,,,
" 19833 Wickwar (2000 SA230)",Wickwar,,,,,,,
" 19834 (2000 SO238)",,,,,,,,
" 19835 Zreda (2000 SQ252)",Zreda,,,,,,,
" 19836 (2000 SC270)",,,10.160,,,,,
" 19837 (2000 SE271)",,,2.692,,,,,
" 19838 (2000 SA273)",,,4.546,,,,,
" 19839 (2000 SW275)",,,,,,,,
" 19840 (2000 SB280)",,,,,,,,
" 19841 (2000 SO280)",,,,,,,,
" 19842 (2000 SU298)",,,,,,,,
" 19843 (2000 SM309)",,,2.217,,,,,
" 19844 (2000 ST317)",,,37.972,,,,,
" 19845 (2000 SY319)",,,13.585,,,,,
" 19846 (2000 SN327)",,,4.832,,,,,
" 19847 (2000 ST339)",,,,,,,,
" 19848 Yeungchuchiu (2000 TR)",Yeungchuchiu,,12.700,,,,,
" 19849 (2000 TL18)",,,3.963,,,,,
" 19850 (2000 TQ25)",,,3.865,,,,,
" 19851 (2000 TD42)",,,7.132,,,,,
" 19852 Jamesalbers (2000 TT58)",Jamesalbers,,15.037,,,,,
" 19853 Ichinomiya (2000 TL60)",Ichinomiya,,12.036,,,,,
" 19854 (2000 UV5)",,,,,,,,
" 19855 Borisalexeev (2000 UE6)",Borisalexeev,,4.636,,,,,
" 19856 (2000 UP8)",,,4.542,,,,,
" 19857 Amandajane (2000 UC11)",Amandajane,,2.992,,,,,
" 19858 (2000 UT18)",,,13.229,,,,,
" 19859 (2000 UK22)",,,7.440,,,,,
" 19860 Anahtar (2000 UB52)",Anahtar,,,,,,,
" 19861 Auster (2000 US79)",Auster,,4.660,,,,,
" 19862 (2556 P-L)",,,13.089,,,,,
" 19863 (2725 P-L)",,,3.615,,,,,
" 19864 (2775 P-L)",,,2.086,,,,,
" 19865 (2825 P-L)",,,7.227,,,,,
" 19866 (4014 P-L)",,,,,,,,
" 19867 (4061 P-L)",,,8.547,,,,,
" 19868 (4072 P-L)",,,2.724,,,,,
" 19869 (4202 P-L)",,,3.869,,,,,
" 19870 (4780 P-L)",,,10.142,,,,,
" 19871 (6058 P-L)",,,,,,,,
" 19872 Chendonghua (6097 P-L)",Chendonghua,,2.532,,,,,
" 19873 Chentao (6632 P-L)",Chentao,,,,,,,
" 19874 Liudongyan (6775 P-L)",Liudongyan,,,,,,,
" 19875 Guedes (6791 P-L)",Guedes,,4.012,,,,,
" 19876 (7637 P-L)",,,3.683,,,,,
" 19877 (9086 P-L)",,,,,,,,
" 19878 (1030 T-1)",,,3.409,,,,,
" 19879 (1274 T-1)",,,11.638,,,,,
" 19880 (2247 T-1)",,,,,,,,
" 19881 (2288 T-1)",,,4.177,,,,,
" 19882 (3024 T-1)",,,,,,,,
" 19883 (4058 T-1)",,,2.896,,,,,
" 19884 (4125 T-1)",,,,,,,,
" 19885 (4283 T-1)",,,,,,,,
" 19886 (1167 T-2)",,,,,,,,
" 19887 (1279 T-2)",,,,,,,,
" 19888 (2048 T-2)",,,5.759,,,,,
" 19889 (2304 T-2)",,,3.717,,,,,
" 19890 (3042 T-2)",,,,,,,,
" 19891 (3326 T-2)",,,3.910,,,,,
" 19892 (4128 T-2)",,,,,,,,
" 19893 (4524 T-2)",,,7.415,,,,,
" 19894 (5124 T-2)",,,5.292,,,,,
" 19895 (5161 T-2)",,,4.980,,,,,
" 19896 (5366 T-2)",,,4.774,,,,,
" 19897 (1097 T-3)",,,3.972,,,,,
" 19898 (1177 T-3)",,,8.855,,,,,
" 19899 (1188 T-3)",,,,,,,,
" 19900 (2172 T-3)",,,7.630,,,,,
" 19901 (2191 T-3)",,,4.620,,,,,
" 19902 (3420 T-3)",,,2.451,,,,,
" 19903 (3464 T-3)",,,,,,,,
" 19904 (3487 T-3)",,,4.293,,,,,
" 19905 (4086 T-3)",,,,,,,,
" 19906 (4138 T-3)",,,11.724,,,,,
" 19907 (4220 T-3)",,,11.912,,,,,
" 19908 (4324 T-3)",,,,,,,,
" 19909 (4326 T-3)",,,,,,,,
" 19910 (5078 T-3)",,,16.163,,,,,
" 19911 Rigaux (1933 FK)",Rigaux,,18.341,,,,,
" 19912 Aurapenenta (1955 RE1)",Aurapenenta,,4.086,,,,,
" 19913 Aigyptios (1973 SU1)",Aigyptios,,24.996,,,,,
" 19914 Klagenfurt (1973 UK5)",Klagenfurt,,6.086,,,,,
