CountyId,Total,NaturalResources,Construction,Manufacturing,WholesaleTrade,RetailTrade,TransportationUtilities,Information,Finance,ProfessionalScientific,Education,ArtsEntertainment,OtherServices,Administration
28151,17034,4.280,4.127,8.659,2.677,12.645,5.377,1.867,3.452,7.039,27.058,9.915,5.066,7.837
46115,3266,21.188,5.358,5.021,3.031,9.798,5.205,0.490,4.593,2.572,25.321,5.389,4.899,7.134
37057,71620,0.884,6.574,21.554,2.982,10.549,5.698,1.892,4.584,7.935,21.353,7.312,5.264,3.419
45059,27397,0.810,6.044,25.189,2.843,11.895,3.909,1.471,3.931,5.705,22.050,7.238,5.285,3.628
51155,15480,0.853,5.614,22.364,1.441,13.243,4.380,1.214,2.765,6.150,26.085,7.455,3.734,4.703
6067,633897,0.837,6.328,5.603,2.523,11.233,4.915,2.083,7.482,11.704,22.050,9.360,5.116,10.764
16061,1547,14.286,7.111,6.917,1.745,10.019,5.301,0.840,3.361,4.266,21.978,9.632,4.719,9.825
22127,4920,9.512,6.687,13.577,1.972,8.069,4.289,0.427,7.033,3.089,27.317,3.801,4.695,9.533
32009,437,30.892,5.034,0.915,0.000,2.975,8.238,1.144,0.000,12.357,11.899,12.128,6.407,8.009
51089,21466,1.002,5.637,21.872,2.110,13.142,4.933,0.582,4.724,7.281,23.078,6.392,5.530,3.718
48011,954,12.788,13.208,4.822,4.193,9.853,5.241,1.572,4.403,5.031,23.690,5.451,3.354,6.394
48315,3940,4.924,5.888,9.797,4.213,11.929,6.827,0.964,2.081,7.081,26.294,9.442,5.254,5.305
53067,119123,1.490,6.106,5.712,1.899,11.362,4.374,1.418,5.266,9.153,21.342,9.430,5.032,17.416
27095,11752,2.544,9.181,15.614,2.212,11.241,4.348,0.876,3.701,5.795,24.881,8.586,6.152,4.867
10003,268331,0.551,5.010,8.855,1.864,10.870,4.851,1.925,12.494,11.451,25.359,8.482,4.073,4.215
13053,2204,2.314,6.352,4.310,2.858,10.209,3.811,1.951,3.947,10.617,20.463,7.260,3.358,22.550
39031,15576,5.842,5.804,25.796,1.714,10.510,5.592,1.124,2.709,5.220,22.098,6.305,4.732,2.555
40027,133949,2.569,5.896,6.497,2.307,12.082,4.138,1.748,6.478,8.908,26.565,9.867,4.667,8.278
48289,6673,14.296,12.363,6.774,2.263,12.888,5.395,0.719,5.185,6.834,15.495,8.947,4.736,4.106
47111,9657,6.099,8.502,21.404,1.036,13.089,6.141,1.667,4.297,5.965,20.917,3.428,4.494,2.962
29173,4821,5.518,8.339,18.295,2.240,12.383,5.352,1.182,2.510,6.804,21.676,5.953,4.439,5.310
5061,5596,12.169,5.504,25.375,1.805,11.937,3.806,1.090,2.788,1.948,19.836,6.254,4.575,2.913
5109,4476,11.461,9.205,15.460,2.882,10.009,4.848,0.201,3.820,3.128,21.738,9.205,3.999,4.044
51147,8771,3.147,8.870,5.017,0.490,11.538,3.728,1.459,2.964,4.446,32.391,14.514,4.663,6.772
29025,3889,5.914,10.645,10.825,3.317,10.491,6.146,0.797,6.403,3.883,22.988,4.474,5.477,8.640
5073,2527,12.584,4.788,15.671,1.939,9.141,4.788,0.752,4.116,1.583,25.049,3.918,7.717,7.954
17083,10587,2.314,5.630,12.553,1.814,15.717,5.733,1.086,6.546,5.847,27.845,8.085,3.665,3.164
19035,6018,9.272,7.544,18.096,4.370,14.706,3.656,1.545,3.456,3.008,22.931,3.922,4.121,3.373
49021,19636,4.181,7.573,7.069,1.655,11.418,4.879,1.553,4.909,7.507,27.159,12.594,4.390,5.113
44003,86274,0.187,5.153,11.509,2.820,12.043,4.636,2.132,8.429,8.821,24.836,10.131,4.505,4.799
47033,5766,4.318,5.949,21.661,1.960,8.151,7.128,1.804,4.370,10.510,20.690,5.723,4.180,3.555
29087,2238,11.126,7.507,11.081,2.368,8.266,6.658,1.340,6.122,6.032,21.180,7.909,4.334,6.077
26155,29702,2.279,7.575,17.120,2.582,13.891,5.003,1.505,4.141,6.798,22.621,5.717,5.616,5.151
31163,1569,19.567,7.584,8.540,2.996,9.433,8.859,0.000,3.378,3.250,23.964,3.442,6.246,2.741
31001,15783,5.329,7.996,13.343,3.314,10.708,4.771,1.147,4.720,5.740,27.086,7.445,4.606,3.795
18069,17909,2.239,5.081,27.037,2.831,8.683,5.383,1.954,3.864,4.847,22.201,7.298,5.684,2.898
47051,17027,2.373,5.491,23.533,1.709,11.811,2.731,1.427,3.471,6.877,24.825,6.284,4.980,4.487
19087,8992,4.226,4.871,21.052,1.768,13.434,4.193,0.790,4.604,5.560,26.335,5.171,3.614,4.382
13101,1675,16.179,13.373,16.179,1.254,8.716,4.776,0.597,2.866,6.507,15.224,6.209,6.149,1.970
28051,5301,5.376,6.753,18.034,1.075,9.527,4.867,0.528,3.697,5.056,27.259,5.772,5.678,6.376
22037,7165,1.786,12.296,10.830,3.378,7.620,5.694,0.837,3.168,6.629,26.378,5.625,5.108,10.649
16051,11157,11.042,8.560,9.348,3.711,10.818,6.991,1.649,3.056,11.141,19.127,4.903,4.248,5.405
8047,3159,1.235,10.066,7.376,2.691,9.813,6.204,1.330,2.026,7.471,11.048,29.123,3.292,8.325
46109,4416,13.949,6.091,7.586,2.966,10.054,3.691,0.974,4.325,3.419,23.981,10.688,4.257,8.016
39123,19539,1.935,7.099,16.741,1.991,12.360,6.229,1.239,4.033,6.679,23.271,9.857,4.821,3.746
13259,1485,3.232,2.694,18.249,1.212,8.081,3.838,1.684,3.704,3.973,25.118,11.313,4.444,12.458
26049,161750,0.557,5.127,15.704,2.440,13.326,4.302,1.398,4.788,8.116,26.165,9.487,5.194,3.397
29175,9519,2.091,5.368,9.896,3.309,17.838,7.291,1.744,6.807,5.536,20.349,4.906,8.604,6.261
18155,4314,2.503,8.994,17.014,2.109,5.633,9.666,0.464,4.242,3.616,15.600,17.432,5.285,7.441
41021,783,11.877,9.834,4.981,3.065,13.027,16.858,1.277,1.916,10.089,9.706,5.747,2.682,8.940
20129,1408,23.580,4.545,3.622,4.261,8.168,5.753,2.344,4.545,2.699,25.639,5.114,6.321,3.409
20195,1684,13.302,5.226,5.938,4.097,14.133,5.582,1.306,3.682,4.216,26.128,6.651,6.948,2.791
30039,1265,19.289,10.356,4.743,1.028,8.538,3.953,0.870,4.980,5.296,24.427,10.198,3.241,3.083
19059,8899,4.281,9.147,18.305,3.034,11.844,4.326,1.304,4.439,6.866,19.463,8.776,4.776,3.439
26119,2937,3.405,8.546,13.381,1.362,12.496,5.243,0.681,5.754,5.958,18.829,12.121,7.116,5.107
27109,80162,1.529,4.497,9.151,1.633,10.267,2.880,1.947,3.349,7.450,44.379,6.623,3.855,2.439
30043,5295,6.799,8.725,3.588,1.964,7.611,3.551,0.737,6.723,9.915,23.135,7.970,4.023,15.260
55019,15579,14.237,6.541,23.660,2.292,9.699,4.763,0.648,2.702,3.646,20.277,4.737,4.057,2.741
27057,9475,2.860,9.003,9.161,1.953,13.984,4.264,1.288,4.813,5.393,27.113,9.741,5.562,4.865
20139,7264,2.919,9.829,8.287,2.795,12.238,6.966,2.051,5.520,5.094,25.138,6.209,6.167,6.787
18081,70667,0.792,6.617,15.899,2.253,12.269,5.391,1.777,6.106,9.838,21.886,7.244,5.530,4.398
29037,48122,1.642,9.418,10.388,3.098,11.828,5.430,2.174,7.589,10.642,20.781,7.194,5.488,4.329
37173,5543,1.461,7.487,7.307,2.309,8.894,2.075,1.624,3.283,6.242,22.479,23.561,3.879,9.399
48295,1662,26.414,10.890,7.341,1.986,7.762,10.289,1.685,3.490,2.347,15.463,3.008,6.017,3.309
25005,269391,0.650,6.795,11.628,3.573,13.673,4.008,1.625,5.736,8.771,26.024,8.779,4.293,4.445
19127,19409,3.596,7.203,26.390,2.612,9.944,5.070,1.262,3.277,5.590,21.856,5.662,4.611,2.926
40037,29749,3.603,7.446,16.085,3.271,10.821,6.696,1.684,5.056,8.094,20.754,7.096,5.876,3.519
29055,9393,4.418,8.027,19.983,2.065,9.826,4.940,1.214,3.109,5.941,20.356,10.220,5.760,4.141
35049,70423,1.049,6.271,2.854,1.092,11.249,3.186,1.651,5.446,15.873,21.903,14.477,6.002,8.946
20005,7519,3.391,4.721,20.202,1.091,10.972,3.059,0.718,4.149,2.913,32.996,8.512,2.793,4.482
36055,361948,0.370,4.046,11.924,2.490,11.522,3.173,2.455,5.267,11.893,31.021,8.331,4.416,3.092
15007,33996,3.656,7.351,2.100,1.553,11.142,5.054,1.538,6.260,10.116,15.828,24.185,4.392,6.824
47147,31579,2.359,9.725,17.214,2.340,10.406,5.231,1.412,5.462,8.366,19.348,8.145,4.588,5.402
21105,1742,12.055,10.620,14.811,2.870,10.677,6.487,0.631,1.952,5.109,23.134,3.272,5.454,2.928
53023,883,16.082,5.776,1.586,4.417,15.742,8.381,1.586,2.831,2.039,27.180,2.718,3.511,8.154
39025,97207,0.399,6.315,14.703,3.197,12.706,4.704,2.020,8.644,11.545,19.585,8.123,5.274,2.783
12075,14392,7.879,9.742,3.558,1.306,13.181,6.247,0.591,5.142,8.241,23.867,8.032,5.357,6.858
1101,99158,0.535,4.401,10.972,1.930,11.946,3.536,1.338,5.912,10.089,21.809,10.576,5.264,11.692
12035,36923,0.837,5.931,6.730,2.763,14.636,3.320,1.812,6.836,12.412,23.725,11.719,5.449,3.830
49009,222,15.315,2.703,1.351,0.000,10.811,17.568,0.000,0.000,4.955,17.117,10.360,1.802,18.018
54047,4627,18.976,2.053,1.988,0.195,14.178,9.099,0.864,4.625,5.036,29.458,1.923,3.112,8.494
31175,2268,12.743,8.554,5.688,1.675,12.743,7.319,2.690,4.056,4.409,22.310,5.115,8.201,4.497
29075,2989,9.234,5.420,10.940,1.907,9.803,5.721,1.572,4.182,5.554,31.449,5.721,4.550,3.948
48491,233418,1.032,6.605,10.839,2.812,12.122,3.000,2.406,7.164,14.288,21.112,7.848,4.795,5.977
53001,7698,31.060,3.339,13.341,4.144,8.717,5.274,0.351,1.182,3.715,18.914,4.612,2.936,2.416
38037,1205,33.278,4.896,4.813,3.651,6.058,6.473,0.498,3.651,1.494,23.485,3.071,4.979,3.651
48205,2290,19.738,5.415,4.192,2.795,7.948,6.725,1.135,6.201,6.157,23.144,6.812,4.891,4.847
12125,3955,3.338,3.565,5.537,2.250,13.300,7.408,0.556,5.082,6.346,22.908,5.487,3.767,20.455
28143,4191,5.464,1.002,7.182,1.288,10.117,5.464,0.597,2.386,6.204,17.108,37.103,2.649,3.436
26039,5197,1.905,4.772,10.641,1.501,12.161,6.869,1.174,3.579,5.984,24.437,13.008,5.061,8.909
22065,3967,7.058,6.352,5.621,1.059,11.016,2.924,0.832,2.823,3.680,30.325,11.293,6.478,10.537
55127,52048,2.409,7.201,19.764,2.676,11.247,3.883,1.574,4.160,7.478,21.513,10.982,4.035,3.078
16025,500,12.200,17.800,8.600,0.400,7.200,2.800,2.200,3.400,3.800,19.000,10.600,8.000,4.000
48053,18673,4.086,12.639,7.530,2.024,13.308,4.102,1.960,4.611,9.495,16.430,13.287,5.146,5.382
12067,2685,10.093,3.277,10.317,2.309,7.858,8.268,0.335,2.905,6.629,17.728,5.922,5.698,18.659
5091,18429,2.149,5.296,13.886,3.294,14.597,6.039,1.704,4.460,7.146,22.144,7.168,5.736,6.381
48033,282,18.794,4.965,4.255,3.901,7.092,2.128,0.000,4.610,4.610,25.532,3.191,2.837,18.085
48129,1411,12.332,7.087,3.544,0.709,7.796,7.229,0.142,3.473,3.047,27.923,7.938,7.300,11.481
28037,3102,14.442,7.640,12.992,0.355,9.703,10.380,1.483,7.189,2.063,22.727,3.224,3.868,3.933
39159,25357,2.406,4.863,17.680,3.068,11.117,4.650,1.763,5.856,11.587,19.872,7.418,5.150,4.571
45037,10099,4.466,6.209,16.497,2.941,11.783,6.228,1.961,3.802,10.150,20.873,4.090,6.050,4.951
42061,18580,3.337,9.629,13.854,1.986,10.883,5.447,1.346,3.396,5.161,27.153,6.787,3.746,7.277
2220,4756,9.083,6.308,5.530,0.883,8.789,5.887,1.787,2.460,5.004,30.908,10.282,5.551,7.527
2282,375,14.933,3.733,10.133,0.533,10.400,8.000,1.067,2.133,6.667,13.867,8.800,0.800,18.933
6069,26261,7.155,9.192,11.999,4.002,13.240,3.922,1.348,4.421,7.905,17.585,9.257,4.916,5.057
9007,87871,0.347,5.828,12.357,2.589,10.492,3.520,2.558,9.124,11.270,25.770,7.744,4.470,3.932
48437,2784,12.859,5.819,7.902,6.178,15.050,6.358,1.509,3.269,2.802,18.786,7.723,7.471,4.274
37011,6873,2.837,11.378,7.449,2.284,12.658,2.968,0.553,5.194,6.926,25.360,11.611,6.562,4.219
8069,164011,2.568,6.725,9.580,1.955,11.863,3.125,2.035,5.137,12.463,25.003,10.638,5.024,3.887
12027,12279,24.188,9.097,4.724,1.971,11.117,5.774,0.806,3.363,6.092,13.381,7.574,4.512,7.403
48463,10801,11.434,8.684,4.731,1.537,11.684,6.323,0.241,3.416,6.610,25.720,6.833,5.490,7.296
27151,4865,10.689,6.331,15.622,4.419,10.771,5.015,2.405,3.392,5.200,22.754,4.275,4.913,4.214
54043,7245,7.633,6.432,7.371,2.498,12.133,7.426,1.063,4.734,7.164,22.429,7.302,7.412,6.404
17013,2231,4.393,12.281,12.461,4.034,6.275,3.765,0.583,8.247,5.334,20.843,11.430,6.096,4.258
51097,3335,4.888,13.943,10.345,1.979,10.735,3.988,1.319,5.157,11.904,18.441,7.136,3.448,6.717
13311,11029,2.249,9.230,13.020,1.659,16.983,3.291,2.258,4.035,5.603,19.086,11.443,6.302,4.842
17073,23544,3.258,6.974,18.370,3.024,11.625,6.834,1.504,4.689,5.985,20.918,7.140,4.889,4.791
19057,18798,1.936,7.091,19.991,2.016,13.789,5.490,1.255,4.298,5.612,21.917,8.395,5.091,3.117
18163,86077,0.747,5.546,15.946,2.730,13.050,4.844,2.052,5.391,8.234,23.275,9.955,5.446,2.784
37029,4429,5.329,4.967,12.034,1.761,11.515,3.274,0.181,5.216,7.135,25.943,5.419,2.416,14.811
19191,12230,8.635,6.402,10.916,2.788,9.918,3.663,1.243,3.794,5.282,34.546,6.427,4.816,1.570
17201,131172,0.743,4.420,22.320,2.643,11.055,5.516,1.526,4.714,7.836,22.818,8.253,5.125,3.030
55051,2560,3.906,7.187,15.977,1.602,9.805,3.906,1.211,3.320,5.820,23.672,12.773,4.492,6.328
56003,5288,17.908,11.403,8.169,0.946,9.644,4.898,2.080,2.326,3.423,23.430,6.146,4.312,5.314
37041,5711,5.621,8.370,6.023,0.963,15.479,5.271,1.086,2.119,6.321,27.158,7.529,5.726,8.335
17121,17066,2.912,4.295,18.012,1.986,11.397,7.055,0.627,3.715,4.635,28.308,7.448,5.151,4.459
48465,18261,5.115,5.169,6.829,1.544,13.570,5.744,0.482,4.775,4.419,25.026,8.494,3.313,15.519
46101,3379,17.106,5.416,12.075,1.776,8.523,6.096,0.474,4.972,4.025,21.930,8.997,5.564,3.048
26103,29522,5.111,6.155,5.000,1.731,11.940,4.590,1.541,4.454,6.670,30.008,12.099,5.284,5.416
51187,18689,1.348,12.933,6.111,3.055,10.429,4.409,1.846,3.762,13.762,21.606,7.475,5.270,7.994
29093,3878,7.220,7.555,13.873,1.264,11.269,4.745,1.006,1.960,6.240,29.577,5.828,4.384,5.080
5149,8567,8.463,7.716,23.544,1.646,9.420,5.474,1.354,2.556,6.245,19.423,6.222,4.447,3.490
4009,11954,13.360,5.990,3.689,0.870,13.426,3.170,1.096,3.589,6.015,24.987,9.570,5.680,8.558
5023,9699,6.104,8.527,13.702,2.743,14.929,5.939,1.103,4.980,5.815,20.146,8.650,3.464,3.897
2261,4415,10.623,9.309,6.070,0.498,4.553,7.860,3.986,3.307,7.678,23.420,8.834,2.650,11.212
18061,18294,1.744,7.844,18.897,2.602,12.031,6.073,1.345,6.002,4.958,21.384,9.823,2.908,4.389
38017,94675,2.361,7.165,9.088,4.200,12.343,4.376,1.648,8.493,9.039,25.890,9.112,4.017,2.269
48383,1778,36.052,6.018,0.956,0.956,5.624,12.092,0.000,5.512,3.712,13.723,4.724,7.593,3.037
19131,5319,11.807,7.821,20.699,2.350,9.945,5.114,1.034,4.437,3.403,20.756,5.903,4.023,2.707
33003,22992,0.970,9.847,7.568,2.153,13.118,3.806,1.809,4.315,9.195,23.465,15.836,4.623,3.297
12043,3701,16.752,4.512,6.755,0.946,9.727,11.051,1.648,2.405,7.295,15.077,13.807,3.756,6.269
5051,39729,1.183,8.792,7.536,2.230,14.501,4.334,1.729,4.820,8.787,25.004,12.565,4.684,3.833
20193,4376,10.992,5.644,2.856,3.953,13.985,4.159,2.011,5.187,5.873,27.034,9.438,4.593,4.273
55069,13973,2.791,5.360,23.188,3.120,12.138,4.723,1.023,8.946,4.795,19.230,7.429,3.893,3.364
20101,926,26.134,8.207,1.512,3.780,7.883,4.968,2.916,1.296,3.672,25.162,1.620,8.099,4.752
39069,13436,2.642,6.535,25.201,1.987,8.872,6.014,0.863,3.617,5.642,23.884,5.679,4.547,4.518
53031,11518,2.275,7.823,8.717,1.459,9.880,5.114,1.736,4.888,10.010,22.973,10.167,8.769,6.190
16001,199955,1.537,6.038,9.266,2.660,11.927,4.233,2.678,6.629,12.528,23.563,8.665,4.091,6.183
42041,121280,1.088,4.723,8.443,2.680,13.280,6.027,1.459,8.389,10.521,22.548,7.332,4.779,8.731
36033,20094,2.643,5.897,5.479,1.622,11.461,2.852,1.568,3.578,4.723,32.771,9.699,4.290,13.417
38023,1252,29.233,10.224,3.115,4.233,7.268,6.070,0.639,3.994,3.674,13.818,7.987,4.233,5.511
19005,6904,10.472,7.952,15.397,3.244,12.862,5.200,0.478,2.998,4.273,23.537,5.243,5.041,3.302
26087,37682,2.189,7.226,24.075,1.640,12.489,3.646,1.107,3.784,8.261,20.357,8.219,4.732,2.274
1117,101343,0.670,6.097,8.149,3.040,11.969,5.014,3.508,10.881,12.214,21.300,7.469,5.557,4.133
27161,9630,5.119,6.334,22.409,2.409,9.024,4.590,1.880,4.413,5.805,24.984,4.309,4.849,3.873
8013,166701,1.099,4.501,10.108,2.262,9.645,2.284,3.486,4.873,19.679,23.254,10.830,5.301,2.678
6113,92806,4.111,4.391,6.336,2.291,10.018,4.519,1.528,4.266,10.522,30.251,9.733,4.164,7.871
55057,11520,4.453,6.181,20.087,1.701,13.628,4.809,0.825,3.160,4.036,18.602,12.309,3.681,6.528
20089,1468,17.302,6.335,5.722,4.973,10.150,5.109,2.861,5.313,3.747,25.886,2.725,4.223,5.654
56021,46206,3.653,7.216,4.010,1.632,13.470,7.027,2.430,5.209,9.075,20.344,7.531,3.764,14.639
19177,3305,6.989,8.986,22.542,2.511,7.958,5.234,1.120,7.625,4.145,22.693,3.540,4.206,2.451
27021,12165,3.798,10.908,8.681,2.195,11.023,4.118,1.463,4.784,6.387,22.532,12.717,5.187,6.206
53045,22155,7.565,6.468,10.255,2.519,9.497,5.033,0.790,4.265,8.287,20.483,9.546,4.265,11.027
13047,30069,0.452,6.412,15.651,3.618,11.906,6.947,2.128,8.135,6.449,20.357,7.333,7.722,2.890
28063,1861,4.944,3.063,13.649,2.955,9.135,12.144,0.000,0.000,1.988,37.077,4.406,0.000,10.639
18179,13510,3.190,4.722,25.041,4.397,10.881,6.906,1.747,4.523,4.027,17.964,7.024,6.765,2.813
20063,1367,20.117,6.072,8.120,4.535,7.681,3.877,1.975,4.462,6.511,24.799,3.950,5.194,2.707
13245,76807,0.456,5.192,9.460,1.405,13.091,5.440,2.056,3.531,10.335,25.916,11.202,4.380,7.537
22097,31154,7.498,9.116,5.190,2.629,13.093,4.154,1.518,4.430,5.897,26.812,7.989,6.458,5.216
55061,10404,9.064,7.584,25.058,1.855,9.794,7.363,1.134,3.931,5.075,17.686,5.344,3.633,2.480
27009,20104,2.761,8.028,14.390,3.462,12.435,6.486,0.910,5.029,7.158,24.428,6.481,5.675,2.756
13155,3158,3.927,3.515,20.646,1.995,8.328,8.550,3.547,3.958,8.961,18.936,6.871,4.433,6.333
56027,1114,17.504,10.054,1.975,0.000,9.246,6.284,1.077,5.386,3.950,16.517,4.847,0.898,22.262
39137,17579,2.987,7.179,27.061,2.145,9.534,4.050,1.024,3.123,4.045,26.549,6.092,3.925,2.287
47115,11895,1.446,6.213,20.815,2.825,13.569,9.222,1.934,4.750,4.901,19.075,6.230,5.633,3.388
8107,14060,5.853,9.879,2.418,2.994,8.798,5.206,2.041,8.556,8.812,16.991,19.659,5.292,3.499
21025,4239,4.600,6.393,4.223,1.203,11.960,5.497,1.014,3.916,7.407,31.658,6.723,4.860,10.545
20189,2696,22.997,8.605,11.424,1.743,8.939,6.788,0.482,4.488,5.453,17.322,4.303,6.677,0.779
20041,8898,6.001,6.709,13.250,3.046,15.127,5.069,1.495,4.821,5.698,23.028,6.159,4.080,5.518
26133,8807,5.030,5.200,24.617,1.260,10.651,5.734,0.818,3.043,5.666,22.459,7.085,4.735,3.702
48161,7868,11.896,8.172,7.308,1.538,6.685,8.566,0.813,4.766,5.935,22.407,8.592,5.313,8.007
19101,7751,3.225,4.619,15.727,3.793,10.682,2.542,1.897,6.683,8.915,22.655,7.651,7.496,4.116
30003,4663,11.924,3.474,0.772,0.793,9.114,3.882,0.536,2.252,1.308,27.193,12.031,4.525,22.196
45085,41972,1.203,6.054,18.472,1.763,11.131,4.293,0.865,4.341,8.475,22.039,7.179,4.989,9.197
38035,37754,3.581,6.863,4.958,2.294,14.843,4.611,1.528,4.545,6.071,32.039,9.872,3.841,4.953
31117,222,24.775,1.351,6.757,1.802,8.559,15.766,3.604,4.054,0.000,19.820,8.108,5.405,0.000
19123,10859,4.881,6.944,24.533,1.980,11.668,3.499,0.902,5.166,4.402,24.597,4.973,4.899,1.556
21011,4045,6.106,6.601,18.096,2.349,7.713,6.156,0.544,2.398,6.230,23.288,9.073,5.340,6.106
21097,7303,3.711,5.984,27.016,0.931,11.379,5.751,0.753,3.848,6.436,21.512,5.121,3.875,3.683
13315,2446,8.422,8.054,9.403,3.516,10.875,7.604,0.286,2.984,4.047,22.077,2.453,4.947,15.331
46037,2652,18.288,6.561,10.256,2.489,11.463,5.053,1.735,2.790,3.846,21.531,7.730,3.469,4.789
51069,40973,1.313,8.137,9.670,1.794,12.457,5.379,2.018,5.936,10.082,24.121,7.153,5.294,6.646
21079,7138,2.171,11.754,13.561,3.180,12.581,4.749,1.513,3.993,6.080,26.716,4.189,5.338,4.175
21091,3647,1.947,4.744,36.770,0.658,7.869,4.826,1.124,4.634,3.757,19.962,7.019,4.058,2.632
27087,2222,6.886,7.111,4.725,1.620,8.731,4.590,0.540,3.240,2.475,24.482,24.527,3.015,8.056
47087,3842,3.019,10.724,18.584,2.186,10.463,9.761,2.707,2.759,5.154,22.566,3.488,4.008,4.581
8089,7314,7.110,5.906,5.072,1.682,13.262,7.821,2.092,5.237,5.824,25.089,7.069,4.676,9.161
31053,18447,3.957,6.559,17.466,2.163,15.862,3.984,1.702,6.776,5.432,22.535,6.386,4.039,3.139
48035,7165,8.276,9.560,11.235,2.526,11.151,7.927,1.033,4.634,7.244,22.094,7.104,4.131,3.084
49033,731,14.911,9.986,5.062,3.420,10.123,6.156,0.821,6.156,11.081,16.279,8.618,3.010,4.378
40007,2555,22.661,9.472,8.258,1.135,11.311,7.945,0.313,3.405,3.327,18.943,4.579,4.423,4.227
26097,4470,3.020,8.031,4.676,0.783,9.642,5.570,0.872,6.152,6.085,20.291,19.776,5.928,9.172
39091,20773,4.313,5.589,28.576,2.831,8.169,5.507,0.968,3.312,8.232,18.659,6.831,3.846,3.168
19143,3282,15.387,7.434,18.342,2.407,9.293,6.216,1.249,3.656,2.498,21.755,5.210,3.809,2.742
48183,55402,6.321,6.328,12.801,3.262,13.723,4.399,1.139,5.516,7.409,21.497,8.953,5.884,2.767
13123,10938,2.926,10.413,16.895,1.673,14.738,2.624,2.203,8.027,7.305,17.965,8.502,4.416,2.313
12085,61157,1.190,8.877,6.102,2.358,11.683,4.456,1.781,7.067,13.354,21.625,11.616,6.006,3.885
37129,103718,0.256,7.448,6.648,2.750,12.104,3.898,2.698,5.380,11.866,24.033,14.082,5.734,3.103
1019,10155,1.832,7.671,21.004,2.058,11.128,6.814,0.945,2.107,4.786,23.427,6.440,5.012,6.775
23029,12954,11.881,5.728,8.291,2.308,11.896,4.169,0.733,4.184,4.300,27.173,7.148,5.025,7.164
1103,51472,0.898,9.209,20.032,2.195,13.930,4.041,1.070,3.930,9.322,18.307,7.668,5.207,4.191
22003,8269,5.515,9.868,7.970,1.246,9.046,4.680,0.520,2.890,5.696,21.309,15.866,4.281,11.114
50013,3697,2.326,9.846,14.038,2.326,12.984,3.084,1.542,4.896,11.604,22.910,5.680,3.570,5.193
12007,9225,0.976,7.729,6.840,1.019,11.068,5.160,0.304,4.444,8.943,24.921,7.935,5.713,14.949
39135,19308,2.243,6.888,22.773,2.403,10.887,5.210,1.388,3.361,5.692,23.695,8.535,4.237,2.688
42071,259601,2.782,7.428,16.492,3.640,12.319,4.677,1.240,4.731,7.989,22.734,8.016,5.394,2.559
13273,3181,4.653,6.507,17.322,2.955,15.781,3.112,0.314,5.910,5.784,18.673,9.431,3.961,5.596
20165,1577,14.204,7.039,6.975,2.600,8.244,6.658,3.551,2.600,6.531,26.633,6.405,4.312,4.249
26107,17639,2.704,5.601,16.316,1.429,12.127,4.076,1.434,3.968,5.051,28.749,11.543,4.105,2.897
34021,177609,0.344,4.257,8.132,2.669,9.492,3.789,2.453,8.134,14.076,26.196,8.113,4.534,7.811
39147,25327,1.943,5.551,28.294,2.638,12.445,4.379,1.003,2.634,4.004,23.623,6.080,4.639,2.768
13089,344876,0.211,4.734,6.202,2.410,10.836,6.344,3.662,7.117,15.236,23.322,9.894,4.524,5.507
45029,14841,2.500,8.335,8.935,2.345,14.096,5.930,1.503,2.971,8.820,21.387,10.592,5.970,6.617
18099,21470,3.684,5.990,30.503,2.082,10.498,4.443,0.829,4.574,4.797,19.525,6.381,4.690,2.003
17081,16528,2.880,5.445,14.339,4.223,14.799,5.978,0.980,4.084,6.444,23.881,8.846,4.326,3.775
36093,74134,0.347,4.725,6.948,2.022,12.817,4.667,2.448,6.572,9.940,28.396,8.234,4.623,8.261
30045,943,33.722,7.529,1.060,1.379,8.908,4.772,0.530,6.151,2.757,17.603,7.635,1.803,6.151
2060,541,8.503,7.763,2.033,1.109,7.394,16.821,4.067,2.033,4.251,18.669,11.275,2.403,13.678
16047,6844,26.622,5.348,11.382,0.716,5.830,6.414,0.365,3.741,6.940,18.177,6.049,6.473,1.943
8079,309,6.149,15.858,1.618,0.971,15.210,3.883,0.971,3.560,11.974,14.239,12.298,8.091,5.178
48431,583,27.616,3.431,3.431,3.259,10.463,6.175,1.372,3.602,6.518,20.755,2.573,4.803,6.003
28135,3806,10.510,4.256,10.116,4.283,10.694,5.150,0.263,1.340,6.174,25.933,4.703,5.465,11.114
13299,13022,3.840,6.812,13.001,2.219,11.619,7.457,1.590,4.170,5.414,25.595,6.658,5.015,6.612
29079,4272,8.497,5.993,17.135,1.685,13.553,3.745,0.702,2.949,5.337,25.843,5.712,5.431,3.418
17093,61270,0.919,5.417,13.449,3.720,11.549,7.669,1.666,8.401,9.615,22.017,6.608,4.792,4.178
1129,5656,6.277,11.704,23.727,2.953,10.025,7.709,0.460,2.405,2.829,18.812,4.650,3.023,5.428
51530,2824,0.000,4.143,22.805,0.531,7.047,4.533,0.000,4.462,5.737,26.310,12.252,8.605,3.576
27037,223989,0.717,4.569,11.669,3.400,11.239,6.224,2.733,9.716,11.259,21.381,8.544,4.588,3.959
48285,8929,10.035,9.374,14.638,3.382,10.841,5.286,0.862,5.801,5.062,21.245,5.040,5.107,3.326
